지역,연월,인구수,화물차수
서울특별시 은평구,202502,457404,19066
서울특별시 은평구,202503,457110,19305
서울특별시 은평구,202504,456589,19628
서울특별시 은평구,202505,456319,19739
서울특별시 은평구,202506,455831,19735
서울특별시 은평구,202507,455718,19894
서울특별시 은평구,202508,455473,19674
서울특별시 은평구,202509,454561,19816
서울특별시 은평구,202510,453875,20310
서울특별시 은평구,202511,453083,19781
서울특별시 은평구,202512,452377,19677
서울특별시 은평구,202601,452115,20083
서울특별시 은평구,202602,451605,20250
서울특별시 은평구,202603,451385,20348
서울특별시 은평구,202604,450831,20630
서울특별시 은평구,202605,450685,20397
서울특별시 은평구,202606,450511,20650
서울특별시 은평구,202607,450361,20456
서울특별시 종로구,202307,138372,10796
서울특별시 종로구,202308,138205,11041
서울특별시 종로구,202309,138125,10751
서울특별시 종로구,202310,137806,10753
서울특별시 종로구,202311,137627,10591
서울특별시 종로구,202312,137565,10751
서울특별시 종로구,202401,137560,10808
서울특별시 종로구,202402,137674,10644
서울특별시 종로구,202403,137725,10667
서울특별시 종로구,202404,137684,10808
서울특별시 종로구,202405,137601,10608
서울특별시 종로구,202406,137455,10621
서울특별시 종로구,202407,137363,10860
서울특별시 종로구,202408,137210,10322
서울특별시 종로구,202409,137172,10806
서울특별시 종로구,202410,137071,10586
서울특별시 종로구,202411,136856,10515
서울특별시 종로구,202412,136624,10504
서울특별시 종로구,202501,136493,10561
서울특별시 종로구,202502,136574,10586
서울특별시 종로구,202503,136482,10496
서울특별시 종로구,202504,136394,10882
서울특별시 종로구,202505,136360,10576
서울특별시 종로구,202506,136331,10479
서울특별시 종로구,202507,136179,10534
서울특별시 종로구,202508,135913,10500
서울특별시 종로구,202509,135885,10438
서울특별시 종로구,202510,135791,10532
서울특별시 종로구,202511,135570,10784
서울특별시 종로구,202512,135377,10435
서울특별시 종로구,202601,135136,10447
서울특별시 종로구,202602,135116,10580
서울특별시 종로구,202603,135176,10455
서울특별시 종로구,202604,135081,10540
서울특별시 종로구,202605,134883,10660
서울특별시 종로구,202606,134688,10600
서울특별시 종로구,202607,134509,10558
서울특별시 중구,202307,119765,10374
서울특별시 중구,202308,119809,10378
서울특별시 중구,202309,119734,10357
서울특별시 중구,202310,119699,10329
서울특별시 중구,202311,119648,10274
서울특별시 중구,202312,119749,10334
서울특별시 중구,202401,119762,10579
서울특별시 중구,202402,119883,10464
서울특별시 중구,202403,120067,10355
서울특별시 중구,202404,120090,10483
서울특별시 중구,202405,120017,10589
서울특별시 중구,202406,119941,10723
서울특별시 중구,202407,119879,10834
서울특별시 중구,202408,119895,10688
서울특별시 중구,202409,119801,10921
서울특별시 중구,202410,119726,10737
서울특별시 중구,202411,119415,10614
서울특별시 중구,202412,119053,10959
서울특별시 중구,202501,118858,10784
서울특별시 중구,202502,118661,10795
서울특별시 중구,202503,118393,11149
서울특별시 중구,202504,118152,11079
서울특별시 중구,202505,117892,10908
서울특별시 중구,202506,117672,10753
서울특별시 중구,202507,117444,11018
서울특별시 중구,202508,117195,11019
서울특별시 중구,202509,117041,11205
서울특별시 중구,202510,116927,11211
서울특별시 중구,202511,116715,11236
서울특별시 중구,202512,116432,11043
서울특별시 중구,202601,116352,11192
서울특별시 중구,202602,116268,11493
서울특별시 중구,202603,116415,11297
서울특별시 중구,202604,116427,11328
서울특별시 중구,202605,116450,11534
서울특별시 중구,202606,116262,11396
서울특별시 중구,202607,116191,11271
서울특별시 중랑구,202307,381463,11266
서울특별시 중랑구,202308,380851,11604
서울특별시 중랑구,202309,380590,11417
서울특별시 중랑구,202310,380251,11487
서울특별시 중랑구,202311,379856,11795
서울특별시 중랑구,202312,380154,12322
서울특별시 중랑구,202401,380302,12497
서울특별시 중랑구,202402,380337,12265
서울특별시 중랑구,202403,379997,12342
서울특별시 중랑구,202404,379704,12757
서울특별시 중랑구,202405,379550,12930
서울특별시 중랑구,202406,379171,13125
서울특별시 중랑구,202407,378964,13106
서울특별시 중랑구,202408,378671,13589
서울특별시 중랑구,202409,378423,13488
서울특별시 중랑구,202410,378056,13883
서울특별시 중랑구,202411,377581,13812
서울특별시 중랑구,202412,377311,13914
서울특별시 중랑구,202501,377044,14306
서울특별시 중랑구,202502,376454,14397
서울특별시 중랑구,202503,376182,14749
서울특별시 중랑구,202504,375868,14811
서울특별시 중랑구,202505,375677,15008
서울특별시 중랑구,202506,375577,14847
서울특별시 중랑구,202507,375442,15419
서울특별시 중랑구,202508,375412,15267
서울특별시 중랑구,202509,375241,15744
서울특별시 중랑구,202510,375206,15652
서울특별시 중랑구,202511,375125,15747
서울특별시 중랑구,202512,375082,16427
서울특별시 중랑구,202601,375109,16293
서울특별시 중랑구,202602,375077,16601
서울특별시 중랑구,202603,374876,16786
서울특별시 중랑구,202604,374803,16868
서울특별시 중랑구,202605,374696,16853
서울특별시 중랑구,202606,374603,16940
서울특별시 중랑구,202607,374510,17352
세종특별자치시 세종특별자치시,202307,385415,27223
세종특별자치시 세종특별자치시,202308,385193,26793
세종특별자치시 세종특별자치시,202309,385170,27477
세종특별자치시 세종특별자치시,202310,385317,27011
세종특별자치시 세종특별자치시,202311,385422,27343
세종특별자치시 세종특별자치시,202312,385709,27382
세종특별자치시 세종특별자치시,202401,386130,27051
세종특별자치시 세종특별자치시,202402,386384,27096
세종특별자치시 세종특별자치시,202403,386605,26869
세종특별자치시 세종특별자치시,202404,386931,26818
세종특별자치시 세종특별자치시,202405,386972,26950
세종특별자치시 세종특별자치시,202406,387146,26916
세종특별자치시 세종특별자치시,202407,387993,26647
세종특별자치시 세종특별자치시,202408,388582,27404
세종특별자치시 세종특별자치시,202409,388654,26417
세종특별자치시 세종특별자치시,202410,389190,26577
세종특별자치시 세종특별자치시,202411,389760,26833
세종특별자치시 세종특별자치시,202412,389842,26637
세종특별자치시 세종특별자치시,202501,390076,26933
세종특별자치시 세종특별자치시,202502,390856,27242
세종특별자치시 세종특별자치시,202503,391008,26148
세종특별자치시 세종특별자치시,202504,391184,26610
세종특별자치시 세종특별자치시,202505,391402,26240
세종특별자치시 세종특별자치시,202506,391420,26250
세종특별자치시 세종특별자치시,202507,391337,26242
세종특별자치시 세종특별자치시,202508,391180,26271
세종특별자치시 세종특별자치시,202509,391432,26327
세종특별자치시 세종특별자치시,202510,391614,25944
세종특별자치시 세종특별자치시,202511,391720,26197
세종특별자치시 세종특별자치시,202512,391207,26050
세종특별자치시 세종특별자치시,202601,390719,26012
세종특별자치시 세종특별자치시,202602,390481,25784
세종특별자치시 세종특별자치시,202603,390312,26024
세종특별자치시 세종특별자치시,202604,390266,26090
세종특별자치시 세종특별자치시,202605,390315,25658
세종특별자치시 세종특별자치시,202606,390175,25881
세종특별자치시 세종특별자치시,202607,390229,25404
울산광역시 남구,202307,307980,35867
울산광역시 남구,202308,307898,35968
울산광역시 남구,202309,307957,36713
울산광역시 남구,202310,307234,36336
울산광역시 남구,202311,306571,36379
울산광역시 남구,202312,305843,37176
울산광역시 남구,202401,305425,36832
울산광역시 남구,202402,304756,35648
울산광역시 남구,202403,304324,35778
울산광역시 남구,202404,304075,36467
울산광역시 남구,202405,304031,36875
울산광역시 남구,202406,304022,36315
울산광역시 남구,202407,303761,36731
울산광역시 남구,202408,303679,36726
울산광역시 남구,202409,303635,36590
울산광역시 남구,202410,303621,36588
울산광역시 남구,202411,303576,36275
울산광역시 남구,202412,303710,36389
울산광역시 남구,202501,303748,36253
울산광역시 남구,202502,303586,36965
울산광역시 남구,202503,303451,37086
울산광역시 남구,202504,303387,36607
울산광역시 남구,202505,303247,37041
울산광역시 남구,202506,303162,36258
울산광역시 남구,202507,303141,36586
울산광역시 남구,202508,303160,36978
울산광역시 남구,202509,303375,36754
울산광역시 남구,202510,303465,36029
울산광역시 남구,202511,303125,36094
울산광역시 남구,202512,303059,36261
울산광역시 남구,202601,303462,36726
울산광역시 남구,202602,303582,36213
울산광역시 남구,202603,303537,35825
울산광역시 남구,202604,303439,36495
울산광역시 남구,202605,303374,35229
울산광역시 남구,202606,303341,36651
울산광역시 남구,202607,303419,36030
울산광역시 동구,202307,151656,13918
울산광역시 동구,202308,151926,14169
울산광역시 동구,202309,152138,14266
울산광역시 동구,202310,152029,14254
울산광역시 동구,202311,151922,14380
울산광역시 동구,202312,151841,13808
울산광역시 동구,202401,151670,14319
울산광역시 동구,202402,151369,14379
울산광역시 동구,202403,151225,14318
울산광역시 동구,202404,151238,14184
울산광역시 동구,202405,151169,14204
울산광역시 동구,202406,151108,14671
울산광역시 동구,202407,150995,14245
울산광역시 동구,202408,150855,14303
울산광역시 동구,202409,150699,14539
울산광역시 동구,202410,150659,14402
울산광역시 동구,202411,150523,14520
울산광역시 동구,202412,150407,14434
울산광역시 동구,202501,150341,14359
울산광역시 동구,202502,149946,14662
울산광역시 동구,202503,149763,14681
울산광역시 동구,202504,149674,14638
울산광역시 동구,202505,149669,14557
울산광역시 동구,202506,149584,14622
울산광역시 동구,202507,149533,14476
울산광역시 동구,202508,149434,14882
울산광역시 동구,202509,149301,14469
울산광역시 동구,202510,149260,14425
울산광역시 동구,202511,149160,14702
울산광역시 동구,202512,148857,14848
울산광역시 동구,202601,148586,15036
울산광역시 동구,202602,148072,14733
울산광역시 동구,202603,147803,14852
울산광역시 동구,202604,147533,14741
울산광역시 동구,202605,147448,14932
